p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.99E-14,0.42709521,0.349,0.132,2.91E-10,7,TRMT1
2.03E-14,0.290607921,0.192,0.05,2.97E-10,7,TBL1X
2.11E-14,0.562588164,0.297,0.104,3.07E-10,7,SEC14L1
2.21E-14,0.324835584,0.25,0.077,3.23E-10,7,ATP6V1B2
2.25E-14,0.5863284,0.669,0.373,3.29E-10,7,PRDX3
2.26E-14,0.660380903,0.703,0.399,3.30E-10,7,SUPT4H1
2.28E-14,0.389980179,0.407,0.16,3.33E-10,7,PAM16
2.32E-14,0.508805162,0.267,0.089,3.39E-10,7,EML2
2.36E-14,0.469544279,0.32,0.117,3.45E-10,7,SERPINB9
2.48E-14,0.386833435,0.285,0.096,3.63E-10,7,GLRX2
2.50E-14,0.524010915,0.355,0.139,3.65E-10,7,TGFB1
2.50E-14,0.478129448,0.424,0.174,3.66E-10,7,TSG101
2.52E-14,0.516399762,0.907,0.726,3.67E-10,7,ELOB
2.59E-14,0.48782254,0.517,0.235,3.78E-10,7,ABCE1
2.68E-14,0.545324443,0.605,0.319,3.92E-10,7,MRPL3
2.93E-14,0.544391331,0.384,0.159,4.28E-10,7,GGCT
3.00E-14,0.397168096,0.291,0.1,4.39E-10,7,CCDC86
3.27E-14,0.619083494,0.802,0.539,4.78E-10,7,SRI
3.71E-14,0.652120861,0.831,0.615,5.41E-10,7,NOP10
3.95E-14,0.585557551,0.837,0.608,5.76E-10,7,NDUFC2
4.14E-14,0.435680672,0.419,0.173,6.04E-10,7,VPS25
4.68E-14,0.25926004,0.105,0.018,6.83E-10,7,CDCA7
4.74E-14,0.600444357,0.733,0.465,6.93E-10,7,NDUFS6
4.92E-14,0.563398622,0.552,0.268,7.19E-10,7,LAMTOR2
5.16E-14,0.62991215,0.686,0.401,7.54E-10,7,PRDX6
5.41E-14,0.409913065,0.395,0.16,7.90E-10,7,SNRNP70
5.56E-14,0.395795115,0.308,0.11,8.11E-10,7,PHF14
5.74E-14,0.443491178,0.541,0.243,8.38E-10,7,DNAJC2
5.89E-14,0.580867293,0.68,0.397,8.60E-10,7,MRPL51
6.31E-14,0.487782376,0.576,0.282,9.21E-10,7,NDUFS3
6.54E-14,0.578861022,0.669,0.367,9.55E-10,7,YWHAE
6.66E-14,0.264447265,0.14,0.03,9.73E-10,7,NAB2
6.73E-14,0.284081406,0.186,0.049,9.82E-10,7,EZH2
6.97E-14,0.300116062,0.198,0.055,1.02E-09,7,C12orf73
7.39E-14,0.300983525,0.14,0.03,1.08E-09,7,PLEK
7.47E-14,0.317070588,0.343,0.127,1.09E-09,7,RPAP2
7.81E-14,0.550022823,0.564,0.288,1.14E-09,7,EEF1E1
8.15E-14,0.251594216,0.198,0.054,1.19E-09,7,CDK5
9.09E-14,0.357534218,0.174,0.045,1.33E-09,7,GPR18
9.47E-14,0.282436851,0.169,0.043,1.38E-09,7,RPP40
1.12E-13,0.606618608,0.785,0.532,1.63E-09,7,SRSF3
1.19E-13,0.61728263,0.767,0.529,1.74E-09,7,PHB2
1.28E-13,0.400201029,0.291,0.101,1.87E-09,7,ACOT13
1.31E-13,0.595134729,0.68,0.39,1.92E-09,7,PSMD13
1.37E-13,0.628898841,0.75,0.49,2.01E-09,7,PSMA4
1.45E-13,0.296168541,0.384,0.148,2.12E-09,7,TMEM134
1.47E-13,1.004213018,0.134,0.029,2.15E-09,7,TRBV29-1
1.52E-13,0.361867387,0.285,0.098,2.22E-09,7,FMC1
1.66E-13,0.471862202,0.355,0.137,2.43E-09,7,EXOSC4
1.80E-13,0.353433161,0.355,0.136,2.63E-09,7,SBNO1
2.04E-13,0.359032714,0.151,0.036,2.98E-09,7,TOX
2.05E-13,0.429308498,0.337,0.129,2.99E-09,7,SLC38A5
2.05E-13,0.570756749,0.576,0.305,2.99E-09,7,FDPS
2.11E-13,0.443049305,0.378,0.152,3.08E-09,7,HINT2
2.24E-13,0.3431422,0.227,0.071,3.27E-09,7,RABEP1
2.28E-13,0.557338897,0.773,0.49,3.34E-09,7,TOMM5
2.32E-13,0.433377561,0.331,0.13,3.38E-09,7,PPAN
2.68E-13,0.408133728,0.273,0.095,3.92E-09,7,TRUB2
2.76E-13,0.431830802,0.93,0.857,4.03E-09,7,COX6A1
2.85E-13,0.566118138,0.669,0.376,4.16E-09,7,MLF2
2.93E-13,0.51623542,0.459,0.21,4.28E-09,7,ATIC
2.99E-13,0.472641721,0.401,0.167,4.36E-09,7,H2AFV
3.08E-13,0.400974461,0.186,0.052,4.50E-09,7,RBBP8
3.09E-13,0.568291517,0.651,0.358,4.51E-09,7,SRSF10
3.10E-13,0.396430787,0.36,0.144,4.52E-09,7,LTV1
3.29E-13,0.518834799,0.529,0.253,4.80E-09,7,ZNRD2
3.56E-13,0.406804371,0.192,0.054,5.19E-09,7,GLA
3.69E-13,0.636203458,0.483,0.229,5.39E-09,7,FNBP1
4.03E-13,0.358969505,0.198,0.057,5.88E-09,7,SPATA13
4.14E-13,0.435967249,0.471,0.216,6.05E-09,7,ZCRB1
4.17E-13,0.643079313,0.698,0.426,6.09E-09,7,LSM2
4.36E-13,0.404897787,0.442,0.192,6.37E-09,7,C12orf10
4.42E-13,0.347251726,0.192,0.054,6.46E-09,7,USP11
4.86E-13,0.461071763,0.407,0.176,7.10E-09,7,GPS1
4.91E-13,0.325117291,0.122,0.026,7.16E-09,7,SPHK1
4.96E-13,0.558513513,0.256,0.087,7.24E-09,7,PRDM1
5.20E-13,0.445728267,0.273,0.097,7.59E-09,7,PMS2
5.20E-13,0.596863919,0.64,0.367,7.60E-09,7,GTF3C6
5.46E-13,0.532361914,0.419,0.187,7.98E-09,7,RHBDD2
5.70E-13,0.268663972,0.174,0.047,8.33E-09,7,HMBS
5.77E-13,0.50029194,0.5,0.234,8.42E-09,7,GTPBP4
6.21E-13,0.481827803,0.622,0.321,9.07E-09,7,POLR2F
7.01E-13,0.562656062,0.331,0.128,1.02E-08,7,STMN1
7.35E-13,0.586298133,0.82,0.583,1.07E-08,7,DBI
7.37E-13,0.470905966,0.384,0.161,1.08E-08,7,TMPO
7.42E-13,0.403615951,0.215,0.067,1.08E-08,7,AFTPH
7.58E-13,0.299611398,0.297,0.108,1.11E-08,7,MTX2
7.77E-13,0.493195797,0.558,0.279,1.13E-08,7,STOML2
7.81E-13,0.493376518,0.866,0.709,1.14E-08,7,SLC25A3
7.95E-13,0.501700633,0.576,0.287,1.16E-08,7,PSMB7
9.15E-13,0.535675244,0.203,0.062,1.34E-08,7,KDM6B
9.20E-13,0.497596733,0.419,0.192,1.34E-08,7,HNRNPD
9.30E-13,0.291953967,0.395,0.16,1.36E-08,7,IDH3B
9.56E-13,0.552695468,0.733,0.482,1.40E-08,7,SNRPE
9.59E-13,0.517893341,0.483,0.222,1.40E-08,7,EIF4E2
9.85E-13,0.456299299,0.192,0.056,1.44E-08,7,ARMH1
1.00E-12,0.466982102,0.465,0.213,1.47E-08,7,DNAJB11
1.02E-12,0.483731923,0.442,0.203,1.48E-08,7,CISD1
1.05E-12,0.605388517,0.698,0.442,1.53E-08,7,CCT5
1.18E-12,0.328534115,0.279,0.099,1.72E-08,7,BLMH
1.21E-12,0.40559823,0.355,0.141,1.76E-08,7,UBA5
1.21E-12,0.562676537,0.791,0.562,1.77E-08,7,ATP5F1C
1.22E-12,0.560571758,0.326,0.129,1.78E-08,7,SMAP2
1.23E-12,0.437724582,0.36,0.146,1.80E-08,7,SYAP1
1.24E-12,0.393727081,0.285,0.106,1.81E-08,7,CYC1
1.32E-12,0.606717906,0.767,0.491,1.93E-08,7,TCEA1
1.35E-12,0.35281701,0.238,0.079,1.97E-08,7,PXK
1.43E-12,0.486554293,0.523,0.256,2.08E-08,7,NUDT21
1.49E-12,0.438173066,0.221,0.071,2.17E-08,7,USP48
1.49E-12,0.448323303,0.517,0.255,2.18E-08,7,MCTS1
1.71E-12,0.474289796,0.599,0.304,2.50E-08,7,SLIRP
1.80E-12,0.555233395,0.901,0.684,2.63E-08,7,RBM8A
1.80E-12,0.327840972,0.192,0.056,2.63E-08,7,GK
1.84E-12,0.322968116,0.233,0.075,2.68E-08,7,IBTK
1.87E-12,0.514642179,0.547,0.281,2.73E-08,7,EIF3A
2.01E-12,0.365416504,0.262,0.091,2.94E-08,7,ACSL4
2.03E-12,0.382468849,0.308,0.118,2.96E-08,7,NOC3L
2.03E-12,0.590886325,0.517,0.267,2.96E-08,7,SET
2.19E-12,0.355767288,0.209,0.065,3.20E-08,7,ABI3
2.21E-12,0.485926768,0.326,0.131,3.23E-08,7,CYP51A1
2.36E-12,0.455257565,0.558,0.29,3.45E-08,7,BAX
2.49E-12,0.485245162,0.43,0.19,3.63E-08,7,FAM136A
2.58E-12,0.622686182,0.64,0.343,3.76E-08,7,HNRNPU
2.67E-12,0.452771763,0.302,0.117,3.90E-08,7,PIGT
2.69E-12,0.512583657,0.849,0.696,3.93E-08,7,COX5B
2.83E-12,0.383135351,0.25,0.086,4.13E-08,7,PHLDA1
2.83E-12,0.437717268,0.192,0.057,4.13E-08,7,ASXL2
2.93E-12,0.346366646,0.267,0.095,4.28E-08,7,NUP37
2.97E-12,0.371444244,0.221,0.071,4.34E-08,7,AKAP11
2.99E-12,0.424007252,0.407,0.179,4.36E-08,7,PDHA1
3.17E-12,0.433877422,0.424,0.189,4.63E-08,7,H2AFY
3.17E-12,0.307763971,0.25,0.086,4.63E-08,7,LINC00963
3.34E-12,0.427217512,0.238,0.081,4.88E-08,7,STARD7
3.38E-12,0.555957554,0.547,0.289,4.94E-08,7,HSD17B10
3.63E-12,0.336345541,0.331,0.13,5.30E-08,7,SNRNP35
3.65E-12,0.581556605,0.628,0.35,5.32E-08,7,HSPA9
3.71E-12,0.575036132,0.57,0.321,5.42E-08,7,CCDC124
3.78E-12,0.317517237,0.32,0.122,5.52E-08,7,LEO1
4.02E-12,0.593649936,0.558,0.29,5.87E-08,7,CCDC85B
4.04E-12,0.48270757,0.419,0.196,5.90E-08,7,MRPL27
4.05E-12,0.308090767,0.355,0.143,5.91E-08,7,RRS1
4.05E-12,0.479406239,0.86,0.67,5.91E-08,7,ATP5MF
4.37E-12,0.387743419,0.227,0.075,6.38E-08,7,BORCS5
4.48E-12,0.542346313,0.395,0.177,6.54E-08,7,SMIM7
4.51E-12,0.62641182,0.709,0.44,6.59E-08,7,NDUFC1
4.71E-12,0.339781644,0.326,0.127,6.88E-08,7,NT5C
4.72E-12,0.333331369,0.221,0.071,6.89E-08,7,ILKAP
4.87E-12,0.433011291,0.297,0.115,7.11E-08,7,SLC35B1
4.95E-12,0.336942739,0.116,0.025,7.22E-08,7,SNX8
4.96E-12,0.26832511,0.163,0.043,7.24E-08,7,N4BP2
5.06E-12,0.315917103,0.18,0.052,7.39E-08,7,NEDD9
5.16E-12,0.457366159,0.453,0.213,7.54E-08,7,FARSA
5.47E-12,0.508156803,0.599,0.316,7.99E-08,7,MRPS7
5.61E-12,0.364350819,0.279,0.104,8.20E-08,7,ERAL1
6.02E-12,0.359057537,0.32,0.127,8.79E-08,7,CIAPIN1
6.03E-12,0.266486269,0.198,0.059,8.81E-08,7,UHRF1BP1L
6.81E-12,0.478108085,0.227,0.076,9.94E-08,7,WNK1
7.11E-12,0.305453504,0.174,0.05,1.04E-07,7,FOXN3
7.55E-12,0.533675458,0.733,0.482,1.10E-07,7,BANF1
8.08E-12,0.592210627,0.756,0.506,1.18E-07,7,ARL6IP1
8.23E-12,0.497733519,0.564,0.301,1.20E-07,7,POLR2H
8.38E-12,0.355897862,0.279,0.105,1.22E-07,7,TMA16
9.06E-12,0.388149316,0.512,0.243,1.32E-07,7,CENPX
9.23E-12,0.572660932,0.541,0.284,1.35E-07,7,DCTPP1
9.40E-12,0.481194465,0.413,0.188,1.37E-07,7,STX10
9.73E-12,0.442942817,0.547,0.276,1.42E-07,7,MTCH2
1.05E-11,0.536269273,0.436,0.206,1.53E-07,7,SMARCA5
1.05E-11,0.439610426,0.907,0.772,1.54E-07,7,COX6C
1.08E-11,0.299651816,0.331,0.13,1.58E-07,7,MED27
1.12E-11,0.465034542,0.424,0.194,1.63E-07,7,CELF2
1.13E-11,0.266607667,0.291,0.108,1.65E-07,7,PRCC
1.16E-11,0.377070627,0.267,0.096,1.69E-07,7,TNIK
1.17E-11,0.473333879,0.314,0.128,1.71E-07,7,TRMT6
1.22E-11,0.585140152,0.744,0.498,1.78E-07,7,CCT8
1.28E-11,0.436051672,0.32,0.13,1.87E-07,7,NFKBIB
1.28E-11,0.512255409,0.512,0.263,1.87E-07,7,MRPL36
1.39E-11,0.472288864,0.744,0.444,2.03E-07,7,CLTA
1.46E-11,0.368667818,0.209,0.069,2.13E-07,7,EEF1AKMT4
1.50E-11,0.57924122,0.721,0.503,2.19E-07,7,NHP2
1.52E-11,0.520927324,0.89,0.675,2.21E-07,7,HNRNPA3
1.54E-11,0.58784562,0.762,0.556,2.25E-07,7,PSMA1
1.58E-11,0.632707085,0.709,0.441,2.30E-07,7,EWSR1
1.59E-11,1.224714348,0.343,0.151,2.31E-07,7,GNLY
1.72E-11,0.450038486,0.343,0.148,2.51E-07,7,CCAR1
1.77E-11,0.646868184,0.43,0.205,2.58E-07,7,CD27
1.92E-11,0.503108891,0.593,0.339,2.80E-07,7,NDUFA7
1.94E-11,0.401402824,0.448,0.211,2.84E-07,7,TCERG1
1.99E-11,0.35169005,0.436,0.198,2.91E-07,7,AAMP
2.04E-11,0.318738078,0.174,0.051,2.98E-07,7,YLPM1
2.11E-11,0.524668326,0.715,0.445,3.08E-07,7,ILF2
2.19E-11,0.359471283,0.337,0.142,3.20E-07,7,QTRT1
2.29E-11,0.485088095,0.977,0.951,3.34E-07,7,LDHA
2.35E-11,0.333591731,0.297,0.117,3.43E-07,7,CINP
2.38E-11,0.362539748,0.965,0.95,3.48E-07,7,HNRNPA1
2.48E-11,0.373588697,0.372,0.16,3.62E-07,7,EED
2.60E-11,0.295617458,0.215,0.072,3.79E-07,7,COTL1
2.61E-11,0.494726506,0.605,0.338,3.80E-07,7,MRPS12
2.66E-11,0.333977406,0.227,0.078,3.88E-07,7,MVB12A
2.66E-11,0.344437516,0.273,0.103,3.88E-07,7,GEMIN6
2.68E-11,0.481480319,0.86,0.674,3.91E-07,7,NDUFA11
2.83E-11,0.514633132,0.483,0.24,4.13E-07,7,TMEM167A
2.85E-11,0.562074166,0.762,0.515,4.17E-07,7,CDK2AP2
2.87E-11,0.272281642,0.209,0.068,4.19E-07,7,PHACTR2
2.89E-11,0.321367826,0.209,0.068,4.21E-07,7,JUND
2.95E-11,0.450848602,0.471,0.234,4.31E-07,7,MRPL24
3.13E-11,0.331105116,0.227,0.08,4.58E-07,7,DDX10
3.18E-11,0.486804136,0.552,0.296,4.65E-07,7,MRPL13
4.41E-11,0.283615163,0.163,0.046,6.44E-07,7,SCRN2
4.41E-11,0.58829504,0.727,0.46,6.44E-07,7,ARF5
4.54E-11,0.466376227,0.523,0.275,6.62E-07,7,CMC2
4.62E-11,0.485998137,0.924,0.765,6.75E-07,7,EDF1
4.73E-11,0.535308042,0.308,0.13,6.91E-07,7,TNFAIP3
5.12E-11,0.512832924,0.727,0.478,7.48E-07,7,SNRPC
5.24E-11,0.451045774,0.494,0.255,7.65E-07,7,NRBP1
5.30E-11,0.4263249,0.174,0.053,7.73E-07,7,STAT5A
5.31E-11,0.381120127,0.326,0.138,7.75E-07,7,AHCY
5.41E-11,0.498842466,0.477,0.24,7.90E-07,7,RNASEH2C
5.54E-11,0.458448309,0.331,0.143,8.09E-07,7,GSPT1
5.83E-11,0.504071092,0.465,0.231,8.52E-07,7,MT1X
6.72E-11,0.502678939,0.68,0.434,9.81E-07,7,SRSF2
6.88E-11,0.587957254,0.68,0.439,1.00E-06,7,GSTO1
6.90E-11,0.458083001,0.25,0.091,1.01E-06,7,SPPL2A
6.92E-11,0.298422421,0.302,0.119,1.01E-06,7,PHIP
7.33E-11,0.710292562,0.686,0.462,1.07E-06,7,TNFAIP8
7.37E-11,0.47672006,0.331,0.143,1.08E-06,7,HNRNPAB
7.82E-11,0.466049938,0.523,0.268,1.14E-06,7,ZNF593
7.87E-11,0.518109049,0.512,0.264,1.15E-06,7,CD58
7.97E-11,0.284250032,0.14,0.037,1.16E-06,7,SFI1
8.02E-11,0.526060881,0.773,0.53,1.17E-06,7,UQCRQ
8.07E-11,0.447009405,0.395,0.187,1.18E-06,7,GOLGA4
8.14E-11,0.477537782,0.826,0.657,1.19E-06,7,COX7B
8.26E-11,0.51777367,0.517,0.267,1.21E-06,7,WIPF1
8.68E-11,0.433063831,0.657,0.381,1.27E-06,7,AP2M1
8.75E-11,0.387878514,0.227,0.081,1.28E-06,7,TAGAP
9.04E-11,0.326055709,0.244,0.09,1.32E-06,7,DDX49
9.26E-11,0.506928321,0.337,0.148,1.35E-06,7,ACTN4
9.41E-11,0.361116681,0.36,0.157,1.37E-06,7,ETF1
9.50E-11,0.252635609,0.256,0.095,1.39E-06,7,SFXN4
9.51E-11,0.357773788,0.337,0.146,1.39E-06,7,CMC1
9.57E-11,0.479668277,0.436,0.208,1.40E-06,7,ADSS
9.77E-11,0.282098806,0.366,0.154,1.43E-06,7,UBL7
1.00E-10,0.544276173,0.703,0.452,1.46E-06,7,EIF5
1.01E-10,0.355114568,0.395,0.181,1.48E-06,7,WDR74
1.03E-10,0.367212297,0.366,0.159,1.51E-06,7,PCBP1
1.07E-10,0.445440553,0.384,0.174,1.57E-06,7,TRAF1
1.10E-10,0.448596921,0.233,0.084,1.60E-06,7,MAPRE2
1.14E-10,0.47934398,0.773,0.5,1.66E-06,7,MDH1
1.16E-10,0.465070479,0.756,0.527,1.69E-06,7,HNRNPC
1.16E-10,0.355307511,0.953,0.896,1.70E-06,7,CHCHD2
1.22E-10,0.462896857,0.715,0.475,1.79E-06,7,NOP58
1.23E-10,0.478756031,0.302,0.128,1.80E-06,7,SH2D1A
1.27E-10,0.482521498,0.669,0.397,1.86E-06,7,DNAJC15
1.27E-10,0.30887073,0.39,0.171,1.86E-06,7,ATP6V0D1
1.29E-10,0.35161386,0.977,0.974,1.88E-06,7,PPIA
1.34E-10,0.590975937,0.773,0.543,1.96E-06,7,ATP5F1A
1.39E-10,0.524030535,0.634,0.383,2.03E-06,7,POLR2K
1.39E-10,0.711453288,0.61,0.394,2.03E-06,7,PPP1R2
1.41E-10,0.437915039,0.895,0.742,2.05E-06,7,CALM2
1.45E-10,0.43497578,0.372,0.169,2.12E-06,7,POU2F2
1.46E-10,0.424366635,0.384,0.178,2.13E-06,7,LARP7
1.47E-10,0.475586753,0.564,0.302,2.14E-06,7,MRPS35
1.48E-10,0.564630145,0.762,0.497,2.16E-06,7,C17orf49
1.56E-10,0.529657012,0.698,0.424,2.28E-06,7,APBB1IP
1.58E-10,0.406936346,0.349,0.157,2.31E-06,7,TSFM
1.61E-10,0.509123008,0.331,0.147,2.36E-06,7,CD55
1.62E-10,0.409000563,0.547,0.285,2.37E-06,7,POLR2G
1.68E-10,0.392988159,0.523,0.274,2.45E-06,7,PSMB5
1.72E-10,0.418798311,0.477,0.241,2.51E-06,7,DECR1
1.81E-10,0.387181667,0.215,0.076,2.64E-06,7,CAMTA2
1.85E-10,0.259154082,0.192,0.062,2.70E-06,7,PHYH
1.86E-10,0.474503173,0.703,0.448,2.71E-06,7,CBX3
1.89E-10,0.460971143,0.506,0.26,2.76E-06,7,ETFA
1.90E-10,0.485866679,0.39,0.184,2.77E-06,7,ITGAE
1.92E-10,0.331419337,0.134,0.036,2.80E-06,7,G6PC3
1.99E-10,0.477216572,0.727,0.457,2.90E-06,7,ARPC5L
2.06E-10,0.479801008,0.605,0.339,3.00E-06,7,AIP
2.23E-10,0.40569667,0.448,0.222,3.26E-06,7,PIN4
2.24E-10,0.483017359,0.36,0.167,3.28E-06,7,RUVBL2
2.28E-10,0.266650679,0.273,0.106,3.34E-06,7,SLC25A11
2.31E-10,0.395467353,0.477,0.232,3.37E-06,7,HNRNPH1
2.34E-10,0.431068202,0.831,0.64,3.42E-06,7,PSMA6
2.37E-10,0.533812379,0.36,0.166,3.45E-06,7,TNFSF14
2.48E-10,0.393654474,0.174,0.055,3.61E-06,7,SEPTIN11
2.48E-10,0.368497161,0.343,0.15,3.62E-06,7,NFU1
2.54E-10,0.449276655,0.866,0.717,3.72E-06,7,PSMB3
2.56E-10,0.385303379,0.337,0.147,3.74E-06,7,TYW3
2.71E-10,0.432543116,0.233,0.085,3.95E-06,7,USP47
2.77E-10,0.398075817,0.25,0.096,4.04E-06,7,ALG8
2.93E-10,0.30113068,0.227,0.082,4.28E-06,7,MIS18BP1
3.11E-10,0.433744997,0.622,0.375,4.54E-06,7,ZFP36L1
3.13E-10,0.306783388,0.262,0.103,4.57E-06,7,SNRNP25
3.23E-10,0.319887927,0.221,0.08,4.71E-06,7,IPO7
3.25E-10,0.416908999,0.355,0.163,4.74E-06,7,ARL1
3.25E-10,0.43384336,0.855,0.662,4.74E-06,7,ERH
3.34E-10,0.279210752,0.209,0.074,4.88E-06,7,ACOT7
3.35E-10,0.490934506,0.488,0.256,4.89E-06,7,COA3
3.49E-10,0.260974941,0.151,0.044,5.10E-06,7,MAPK6
3.71E-10,0.668194039,0.506,0.265,5.41E-06,7,ITGA4
3.72E-10,0.278701789,0.291,0.118,5.43E-06,7,ETNK1
3.78E-10,0.448620588,0.401,0.189,5.51E-06,7,PSMD3
3.94E-10,0.33950967,0.174,0.055,5.76E-06,7,LRBA
4.14E-10,0.475349421,0.727,0.477,6.05E-06,7,PFDN2
4.44E-10,0.278953179,0.355,0.155,6.49E-06,7,MCL1
4.45E-10,0.309095496,0.227,0.082,6.50E-06,7,HIBCH
4.54E-10,0.419842241,0.395,0.189,6.64E-06,7,DKC1
4.88E-10,0.46077165,0.483,0.259,7.12E-06,7,PAICS
4.88E-10,0.324897937,0.355,0.159,7.13E-06,7,TIMM50
4.89E-10,0.268338759,0.203,0.071,7.15E-06,7,RPS6KA1
4.93E-10,0.258643228,0.18,0.058,7.20E-06,7,ECD
5.28E-10,0.258352564,0.215,0.076,7.71E-06,7,PLPP1
5.64E-10,0.439657972,0.878,0.727,8.24E-06,7,NDUFB11
5.82E-10,0.393621561,0.576,0.314,8.50E-06,7,RANBP1
5.84E-10,0.44334957,0.674,0.413,8.53E-06,7,ENY2
6.02E-10,0.341805763,0.285,0.119,8.79E-06,7,PTPN11
6.02E-10,0.353197728,0.483,0.245,8.80E-06,7,NOP16
6.09E-10,0.292137613,0.262,0.103,8.90E-06,7,FTSJ3
6.24E-10,0.456499998,0.971,0.939,9.11E-06,7,MTRNR2L12
6.36E-10,0.49042115,0.587,0.329,9.29E-06,7,MSN
6.40E-10,0.375882366,0.576,0.302,9.34E-06,7,MRPL21
6.47E-10,0.514536247,0.477,0.249,9.45E-06,7,GZMM
6.96E-10,0.536690987,0.669,0.436,1.02E-05,7,DDX21
7.16E-10,0.392494035,0.448,0.223,1.05E-05,7,NOLC1
7.35E-10,0.358339898,0.256,0.101,1.07E-05,7,ACOT9
7.40E-10,0.264905901,0.209,0.074,1.08E-05,7,C11orf54
7.40E-10,0.297577866,0.331,0.145,1.08E-05,7,NIT2
7.52E-10,0.275386113,0.209,0.074,1.10E-05,7,GCDH
7.56E-10,0.317741753,0.186,0.062,1.10E-05,7,COQ5
7.97E-10,0.416822245,0.483,0.248,1.16E-05,7,COA6
8.73E-10,0.482883766,0.43,0.215,1.27E-05,7,MRPL32
8.78E-10,0.46800591,0.942,0.853,1.28E-05,7,PPIB
8.98E-10,0.51464083,0.436,0.217,1.31E-05,7,SMC3
9.17E-10,0.267016272,0.163,0.051,1.34E-05,7,RCL1
9.19E-10,0.405688225,0.541,0.297,1.34E-05,7,YIF1A
9.36E-10,0.398756809,0.355,0.163,1.37E-05,7,MAP4
9.69E-10,0.453466789,0.349,0.16,1.41E-05,7,DHX9
1.00E-09,0.47540949,0.634,0.369,1.46E-05,7,LAMTOR1
1.06E-09,0.374161135,0.308,0.132,1.55E-05,7,ITM2C
1.08E-09,0.260453019,0.279,0.111,1.58E-05,7,GPR174
1.10E-09,0.472439184,0.709,0.471,1.61E-05,7,LAMTOR5
1.13E-09,0.470070291,0.895,0.679,1.65E-05,7,NDUFB2
1.13E-09,0.336040869,0.279,0.115,1.65E-05,7,PRPSAP2
1.15E-09,0.30280841,0.18,0.06,1.68E-05,7,CASP7
1.18E-09,0.365469591,0.384,0.177,1.73E-05,7,MRPS31
1.19E-09,0.415649526,0.587,0.324,1.74E-05,7,COPZ1
1.19E-09,0.506543812,0.517,0.282,1.74E-05,7,GRB2
1.20E-09,0.318462507,0.39,0.182,1.75E-05,7,WDR61
1.21E-09,0.396919563,0.291,0.125,1.76E-05,7,WDR18
1.21E-09,0.280334059,0.349,0.156,1.77E-05,7,DCPS
1.21E-09,0.293315871,0.227,0.085,1.77E-05,7,TMEM33
1.23E-09,0.284955228,0.163,0.052,1.79E-05,7,MSH2
1.23E-09,0.318871963,0.238,0.092,1.79E-05,7,ELP6
1.23E-09,0.414826175,0.215,0.081,1.80E-05,7,WDR36
1.30E-09,0.25470326,0.192,0.066,1.89E-05,7,EIPR1
1.38E-09,0.290189023,0.227,0.084,2.02E-05,7,BOD1L1
1.48E-09,0.267546964,0.297,0.125,2.17E-05,7,PPIL1
1.58E-09,0.422320104,0.401,0.195,2.30E-05,7,SMARCB1
1.58E-09,0.567165357,0.837,0.71,2.30E-05,7,GPX4
1.64E-09,0.450350637,0.477,0.251,2.40E-05,7,TNIP1
1.69E-09,0.316734744,0.267,0.11,2.47E-05,7,ATG4B
1.75E-09,0.409845248,0.378,0.183,2.56E-05,7,VSIR
1.75E-09,0.478016922,0.599,0.366,2.56E-05,7,HCST
1.77E-09,0.4840979,0.517,0.279,2.58E-05,7,HSPB11
1.77E-09,0.252381437,0.122,0.032,2.58E-05,7,SCAF1
1.82E-09,0.332542939,0.157,0.049,2.66E-05,7,SMG6
1.84E-09,0.293126826,0.169,0.055,2.69E-05,7,MSI2
1.90E-09,0.309515602,0.169,0.054,2.77E-05,7,OGT
1.91E-09,0.378277056,0.366,0.17,2.78E-05,7,TMEM183A
1.92E-09,0.366821281,0.424,0.212,2.80E-05,7,GET3
1.94E-09,0.313029628,0.942,0.922,2.83E-05,7,OAZ1
1.96E-09,0.459545661,0.692,0.437,2.87E-05,7,MRPL41
2.11E-09,0.463969461,0.721,0.476,3.08E-05,7,PSMD7
2.12E-09,0.51445034,0.57,0.329,3.09E-05,7,PFDN6
2.20E-09,0.437411407,0.738,0.525,3.21E-05,7,YBX1
2.20E-09,0.403288365,0.285,0.118,3.22E-05,7,CCS
2.33E-09,0.353875846,0.419,0.207,3.41E-05,7,STAG2
2.36E-09,0.30639573,0.395,0.192,3.44E-05,7,DESI1
2.37E-09,0.377585307,0.605,0.356,3.46E-05,7,NIFK
2.38E-09,0.362666593,0.401,0.193,3.47E-05,7,MRPL40
2.41E-09,0.336148548,0.308,0.136,3.52E-05,7,NOP14
2.42E-09,0.419954535,0.424,0.215,3.53E-05,7,SFPQ
2.48E-09,0.339006735,0.343,0.157,3.62E-05,7,NABP2
2.59E-09,0.417290835,0.628,0.363,3.78E-05,7,NDUFB3
2.84E-09,0.420694428,0.773,0.572,4.15E-05,7,WDR83OS
2.89E-09,0.2839417,0.343,0.155,4.22E-05,7,RASSF5
2.94E-09,0.411860533,0.576,0.326,4.29E-05,7,EIF4G2
3.05E-09,0.441094509,0.407,0.204,4.45E-05,7,DCUN1D5
3.30E-09,0.415092541,0.488,0.263,4.82E-05,7,G3BP1
3.49E-09,0.49791922,0.744,0.495,5.09E-05,7,TALDO1
3.71E-09,0.419051971,0.477,0.257,5.41E-05,7,FIBP
